Y,X,Z1,Z2
1.0,1.0,0.9963233609068822,1.0127247255059935
1.0,1.0,1.1436489577940658,1.504097119580635
1.0,1.0,0.9687910106954928,0.9838183111738935
1.0,1.0,1.6943572185556557,1.2474169757679283
1.0,1.0,2.0981482152748283,1.8764777999767113
1.0,1.0,1.1530880431389203,1.143852237471243
1.0,1.0,1.4932057815560347,1.228430638281778
1.0,1.0,0.47096800448380327,-0.009401635356691201
1.0,0.0,0.10196749489867277,-0.7737511403253594
1.0,1.0,1.1652527777950281,0.1863731022727213
1.0,1.0,0.2822688302826552,-0.006242891832787301
1.0,0.0,-0.6080563879080001,-0.8201218856859417
1.0,1.0,0.0873790112092667,0.015437488616548676
0.0,0.0,-2.288352529046891,-2.9934227762467125
0.0,0.0,-1.2557843754788947,-0.6597006239965706
1.0,0.0,-2.0487021618634547,-2.224713361001814
0.0,0.0,-0.6646605503497519,-1.5650394490087378
1.0,1.0,1.1295500631169886,0.9654666274092991
1.0,0.0,-0.5709961669195005,-0.33963841258229416
0.0,0.0,-1.2828188322329581,-0.4841422755114814
1.0,1.0,1.4239187123865094,0.5013112782198026
1.0,0.0,-0.6334310733179996,-0.5262150923206764
1.0,1.0,1.3520211471465486,0.5746629429793038
1.0,1.0,1.7880842970838238,2.129851535589436
1.0,1.0,1.3852976496539064,0.7183796972015808
0.0,1.0,-0.20119571307059766,0.2735805158073793
1.0,1.0,1.208320666117712,1.7626903475869096
1.0,1.0,1.2699729123098145,1.2521309030368242
1.0,0.0,-0.3573967668969404,-0.8562986811298016
1.0,1.0,0.6321517286693833,0.7561795026504388
1.0,1.0,0.21597867828886322,0.2755515659732776
0.0,0.0,-1.4778721590047084,-1.2822134936369642
1.0,1.0,0.5443681290570596,0.3984226119614878
1.0,0.0,-0.1579373673935262,-0.04017166009661708
1.0,1.0,0.26254614343886507,0.8008155801697905
1.0,1.0,0.8076398155090347,-0.6071608206308284
0.0,0.0,-0.1465985617084352,-0.3856624470902118
1.0,1.0,0.620165303012181,-0.18110161941688052
1.0,1.0,0.16789700151976494,-0.11451882419109487
1.0,0.0,-0.6332105911861752,-0.6060595349403278
0.0,0.0,-0.2830358525955879,-0.6257491618852586
0.0,0.0,-0.5836757937406393,-0.1146198022673001
1.0,1.0,0.4691003387642353,0.9802346740421967
1.0,1.0,0.56064798276853,0.31517920387538695
1.0,0.0,-0.3588793606292259,-0.35990407237016925
1.0,0.0,-0.9942585818278011,-0.6350096989046207
0.0,0.0,-1.3021432380798754,-0.8393882212524881
0.0,0.0,-0.6410410604693886,0.2452708106991756
1.0,1.0,0.297160906953409,-0.041340526907284625
1.0,0.0,-1.1198334161291803,-0.4250402956768703
1.0,0.0,-1.0286578674021605,-1.444639127399654
1.0,1.0,0.64838396969735,-0.2155193887083773
0.0,0.0,-2.7689284142158366,-3.5831973529108128
1.0,1.0,0.5678142641584607,0.3544749256241076
0.0,0.0,-1.5679964079737267,-0.8879527179025125
0.0,0.0,-0.9330177899026265,-0.6993740225245677
1.0,1.0,1.062087765705961,0.4583321575638493
1.0,1.0,1.091339597221504,1.3972766826697878
1.0,1.0,1.1495525516275031,1.5415024337845833
1.0,1.0,1.0808375026666628,1.2851048449126399
1.0,1.0,0.3280243983000004,0.0880685545821722
1.0,1.0,0.9006586947756132,0.6379890523943865
1.0,0.0,-0.35456169927913395,-0.26389482318861324
1.0,1.0,0.9058333194122378,0.20792127513190628
1.0,1.0,1.5533014512890906,1.5741113584510715
1.0,0.0,-0.736288825945856,-1.1368293011451813
1.0,0.0,-0.8846819435857286,-0.8569577658102615
1.0,1.0,0.20525288273186387,0.2566807001683335
1.0,0.0,-1.1461072821845315,-0.5665353246950146
1.0,0.0,-0.4941995714460491,-0.39240338932058666
0.0,0.0,-1.0307063112264412,-0.5918136470639318
1.0,1.0,0.799850289402455,0.8227009543109599
1.0,1.0,1.4830825338301143,-0.23726316110091614
1.0,1.0,1.6800530320351308,0.9240029974542973
1.0,0.0,-0.6479798264607838,-0.040964236093114094
1.0,1.0,1.8488053961521262,1.062733352447083
1.0,1.0,0.5183562660172617,-0.06404513234626559
1.0,1.0,0.6941444776044763,0.704465009809512
1.0,1.0,0.9228346524650722,-0.07783964587662416
0.0,0.0,-0.7176698885549717,0.1666295828733417
0.0,0.0,-1.4144789439440553,-0.3149633533254778
1.0,0.0,-1.0442587803897627,-0.3155564040131071
1.0,1.0,-0.010379997954443793,0.08217521656161024
1.0,1.0,0.8153234790520769,-0.6449710707392953
1.0,1.0,1.2282981575180538,1.4000928490597504
1.0,1.0,0.3760036478035209,1.059878465959265
1.0,1.0,0.08333069680167098,0.873609547720975
1.0,0.0,-1.0390882713608653,-0.5030045422704065
1.0,1.0,0.6828605536044724,2.354631457100675
1.0,0.0,-0.610642532655833,-0.617643599018347
0.0,0.0,-0.7102296427382679,-0.12171881238373543
1.0,1.0,1.5269953614668457,1.3145566437004326
1.0,1.0,0.18713168542837078,0.5459098718345959
1.0,1.0,0.939937832117735,0.5952011353326614
1.0,0.0,-0.4618867598135604,0.13429281120162892
0.0,0.0,-1.5721168303343493,-1.4941696136566058
1.0,1.0,1.3840703245618453,0.9345042924468949
0.0,0.0,-0.37037061400141713,-0.11761434616824257
1.0,0.0,-0.5180296358291591,-0.2723705944140565
0.0,0.0,-1.1286652658224852,-0.17388173001777416
0.0,0.0,-0.9432488004148976,-0.07930674080008515
1.0,0.0,-1.3800650521004476,-0.33262537827089317
1.0,1.0,0.14761831689006633,0.27798449296256383
0.0,0.0,-2.6165225291381256,-2.366289203520595
1.0,0.0,-0.17605345479197199,-0.7886244810714963
1.0,0.0,-0.4928449793392906,-0.02719828585953741
1.0,1.0,1.5023155807163366,1.076421570705219
1.0,1.0,0.38475328238373396,0.5685052814536719
1.0,0.0,-0.4672435714406533,-0.8412428425042575
1.0,1.0,0.36681612554155585,-0.0639798346092653
1.0,0.0,-1.5928659837415577,-1.992243537716812
0.0,0.0,-0.6223945800289055,0.41478424950178433
1.0,1.0,0.8022268823554469,-0.22839756604042508
1.0,1.0,0.20968044528764337,1.0431045809871344
0.0,0.0,-0.43510900317620294,-0.4757179763010364
1.0,1.0,1.0799351141822844,2.0625717618079147
1.0,0.0,0.06491683888380352,-0.03746542208538652
1.0,0.0,-1.1047382467360582,0.007136594367185257
1.0,0.0,-0.7688763937571629,-0.20468956684509382
1.0,1.0,2.0462305533804397,1.7287131454934552
1.0,0.0,-1.517485099920283,-0.29481699876649775
0.0,0.0,-0.7916640107477467,-0.41657943951275606
0.0,0.0,-0.9048521265953102,-0.656293738581079
1.0,1.0,0.18060632714770047,-0.17334846810477178
1.0,1.0,0.5809933600920414,1.152009459345623
0.0,0.0,-1.4072076430472658,-0.7668159355440864
1.0,0.0,0.2784533012852409,-0.8017118748715871
0.0,0.0,-0.972521901941283,-1.4892864323601958
1.0,1.0,0.32373515030290556,-0.10051067942808153
1.0,0.0,0.2990245546281257,-0.1906890775604167
1.0,0.0,-1.3702609592943586,-0.357154046116369
1.0,0.0,-0.39306843389608515,-0.5088311194542114
1.0,1.0,1.006510875139781,0.3170400521488704
0.0,0.0,-0.7247819213762988,-0.8370001874113359
1.0,0.0,-0.9218793044520793,-1.6467074764529102
1.0,1.0,1.120163081956111,2.2885443955671247
1.0,0.0,-0.10368669027198234,0.6633346031357055
0.0,0.0,-0.7301002178957251,-0.7108538100328566
1.0,0.0,-0.6567752494249671,-0.7983213404656461
1.0,1.0,-0.21609749084436947,0.1487191660999043
1.0,1.0,1.0126747841283776,1.0307724920843364
1.0,1.0,0.44228292253819296,1.2911772945527993
1.0,1.0,0.5820290199713186,0.4303594803970191
1.0,0.0,-0.9816136292628541,-1.5019041922665248
1.0,1.0,0.9146909506481323,0.8498925760079934
1.0,1.0,0.34903517175872917,0.4647971931165103
1.0,1.0,0.9768486961722693,1.2668526401825604
1.0,0.0,-0.1535126147064258,-0.11803019629029257
1.0,0.0,0.3078271494454529,-0.5557658834929352
1.0,0.0,-0.8526329666818089,-0.5453812105225792
1.0,1.0,0.6209938253769676,-0.08057765689399583
1.0,1.0,1.7212365699588892,1.204794173035094
1.0,1.0,1.057096284272633,1.4730820662203552
1.0,0.0,-0.49013540968069524,-0.49698226639468923
1.0,1.0,0.5461675256987341,0.6116552267468217
1.0,0.0,-0.023754010656811292,-0.270507250319625
1.0,1.0,0.07860252815116375,1.2583844479032753
1.0,1.0,0.7742223091267387,1.2272849960470422
0.0,0.0,-0.1997756091937679,-0.6410639160542224
1.0,1.0,1.1064126024283722,1.2257306664707233
1.0,0.0,-0.3115990504174779,0.3074030972470314
0.0,0.0,-2.4428233095859313,-1.5485964325128065
1.0,1.0,1.0749809336755423,0.8666533366603922
1.0,0.0,-1.0621951570237673,-1.498488442013737
1.0,1.0,1.4645895540444718,1.543470171940105
1.0,0.0,-1.59985932034517,-2.6812461006329014
1.0,1.0,0.9350626432832855,1.3175635632653118
1.0,0.0,-0.7914126192089204,-0.39565998115074485
1.0,1.0,-0.12409003120959489,0.008253223948625118
1.0,1.0,0.4213626515175031,0.8921497444511722
1.0,0.0,-1.0784494842189813,-0.37320362960792114
1.0,0.0,-0.6272868315095649,-0.7381747978348462
1.0,0.0,-1.016983667115263,-0.7103560932097186
1.0,0.0,-1.128151379596235,-0.9270059217240285
1.0,0.0,-0.07692481890962141,-0.41178295824498584
1.0,1.0,-0.14160412949205828,0.29994276585443275
1.0,1.0,-0.22094129113814143,0.44439002685083034
0.0,0.0,-0.6466233585740149,-0.9962167684601184
1.0,0.0,-0.018980167652008148,-0.21111104425636107
0.0,0.0,-0.9712497727762112,-1.0699161259006658
1.0,1.0,0.7355071250238365,0.8407579650837269
1.0,0.0,0.21001949798999323,-0.3573047068695962
1.0,0.0,0.37657565567229956,-0.2569413375794464
0.0,0.0,-0.9620031037218805,-0.3247069605399005
1.0,1.0,-0.05829765717609457,0.24954453508945632
1.0,0.0,-0.18952927265996766,-0.7309321282866862
0.0,0.0,-0.646366777672242,-0.2306350213165015
0.0,0.0,-1.6842446205932071,-1.5268377232669277
1.0,1.0,0.7416816519111676,0.5923368315384931
1.0,1.0,0.6575567425832695,0.5995321785240654
1.0,0.0,-0.3096521858655716,-0.7737957102554732
1.0,1.0,0.6697334652074367,0.06831517532901832
0.0,0.0,-2.232047492269113,-1.194137536738852
1.0,1.0,0.5465655502106408,0.4395400617223498
0.0,0.0,-1.0552770329772305,-0.8124513874404538
0.0,0.0,-1.958086892597439,-1.252485444510964
1.0,0.0,-2.642614823405177,-1.0792581282504554
0.0,0.0,-0.48891842955380177,-0.3778782390642095
1.0,1.0,1.1379831610670483,1.1748474213111788
1.0,1.0,0.36071905228551976,1.3280987702552909
1.0,1.0,-0.03611832328674501,0.14607145461235757
0.0,0.0,-0.9721841668197204,-0.9410612990945747
0.0,0.0,-0.3890750859811385,0.03816521517449595
1.0,1.0,1.7006908347630172,1.2609397733766565
1.0,0.0,-0.7803714367946831,-0.077451518949909
1.0,0.0,-0.7003652392688554,-0.29382423016989917
1.0,0.0,0.03154876295464147,-0.3940618796478026
1.0,0.0,-0.4439976076432589,0.29085593955835454
1.0,1.0,0.331776878895111,0.687766689588024
1.0,0.0,0.12049221962313147,-0.1674524900870496
1.0,0.0,-0.1982683975480284,-0.6674209039306661
1.0,1.0,1.115136751998181,0.733191782821006
0.0,0.0,-0.05076049362152101,-0.6152903807485683
1.0,1.0,0.024945381152451842,0.5229505542665482
1.0,1.0,0.9752771184081441,1.376709301664308
1.0,0.0,-1.194308426704556,-1.8184728729513864
1.0,1.0,1.0140170610670511,0.3912663145216693
1.0,1.0,0.3274097939427349,0.5628495817195753
0.0,0.0,-1.745598984742118,-1.8304510641793015
1.0,0.0,0.030181662205957836,0.41978410574163283
1.0,1.0,-0.025513961562309992,0.5531831468941988
0.0,0.0,-0.6987330720443612,-0.5846193301328388
1.0,0.0,-0.3022417686082588,-1.4495140735983025
1.0,1.0,-0.23952057072642033,0.6942482457074431
1.0,0.0,-0.6071648926025999,-1.0808460004030644
1.0,0.0,-0.5406931177252382,-1.2832815140931308
1.0,1.0,0.38074487695305176,1.2240347599843497
0.0,0.0,-0.7237757741259242,-0.6336124707128471
1.0,0.0,0.08077064157410525,-0.1661363082258481
0.0,0.0,-1.5066115724658313,-0.533400170333305
1.0,1.0,1.3643496469533403,1.3987805972570873
1.0,1.0,0.7587389348966055,0.4653984342400083
1.0,1.0,2.4775152306003085,0.949010560538511
1.0,1.0,1.8857816865062818,0.9909632736956927
1.0,0.0,-0.7703012109140556,-0.6799755341777713
1.0,1.0,1.1332182786538434,0.8312158181614359
1.0,0.0,-1.1774606961113159,-1.1817851803127746
1.0,1.0,1.1631810626730337,0.7324837945889172
1.0,0.0,-0.6929393008870093,-1.086363187298052
1.0,1.0,0.7140844433820328,1.062891848669675
1.0,1.0,1.548081528982928,1.1159094927814766
1.0,0.0,-0.47162773213386355,-0.2904463901283126
1.0,1.0,0.623234689667816,0.8964599317546117
1.0,0.0,-0.9890537235031182,-1.2607989552995984
1.0,1.0,0.39678044549112745,0.0954044478037802
0.0,0.0,-0.9341220266466935,-0.1994085663839257
1.0,1.0,1.13549074280139,0.3837463903632963
1.0,1.0,0.34297885408972456,0.06672191394665078
1.0,1.0,0.6855607481705276,0.6483033073194816
1.0,1.0,0.6056907356522419,-0.2320059375609411
1.0,0.0,-0.2924428882673567,0.15499358146322623
1.0,0.0,-0.6217846483909515,-1.1296581193470432
1.0,0.0,-0.4089421589569314,-0.6737512814311705
1.0,0.0,-0.17621358809277818,-0.1815388330023064
1.0,0.0,-0.024078222621138165,-0.012470238130440025
1.0,1.0,1.1047462845554143,0.8303793022814817
1.0,1.0,0.21397207807971966,0.17521948881392707
1.0,1.0,0.7066509388284906,0.7607985394167663
1.0,0.0,0.19034775627584363,-0.14569344164934087
0.0,0.0,0.05655321361254644,0.31649240198918277
1.0,1.0,0.911528273366498,0.37512312635737904
1.0,1.0,1.3631287621622619,0.8225435925777
0.0,0.0,-0.804481768330673,-0.21239884954382815
0.0,0.0,-1.4603405866339152,-0.5204160076442612
1.0,0.0,0.212138948031631,-0.4816185128194207
1.0,0.0,-0.5896653573908713,-0.16372289123782394
1.0,0.0,-0.4342729858002461,-0.8968473649907981
1.0,0.0,-0.044137705290583085,-0.8963101940312882
1.0,0.0,-1.3400908746526252,-1.4007647205067464
1.0,0.0,-1.365092351983813,-0.527718772612507
1.0,0.0,0.36921653016752226,-0.5106573932570788
1.0,0.0,-0.5672473102764588,-0.6963403675518464
1.0,1.0,1.6172187871947132,0.4371483699405239
1.0,1.0,0.13399880273319048,0.29715849542150674
1.0,0.0,-1.5431066933630602,-1.9568991082204892
0.0,0.0,-1.0319970262948608,-1.3405143069951517
1.0,0.0,-0.37273301684590626,0.023852436355103625
1.0,1.0,1.2912624106154422,1.1766590265721675
1.0,1.0,0.16848913274233615,0.24189373692413701
0.0,0.0,-1.117484197252176,-0.16890154778877034
1.0,0.0,-0.4219316010764157,-0.9878185347972035
1.0,0.0,-0.8584554235092999,-0.9895249113407555
1.0,1.0,-0.06540718007268292,0.15981094154979283
1.0,1.0,0.5963462870735906,1.3967178586317657
1.0,1.0,0.12476439776363032,0.045081220442730024
1.0,1.0,0.23207063252129284,-0.07306182083463794
0.0,0.0,0.019541069665537848,-0.8582621541108255
1.0,0.0,-1.8686365994951564,-1.8869238669861907
1.0,0.0,0.032274136773408055,-0.03382331167747128
0.0,0.0,-2.6238351733445806,-2.3862455834453837
0.0,0.0,-1.5076893933583428,-1.7898840623586452
0.0,0.0,-0.8591396839168292,-0.7371282056889982
1.0,0.0,-1.1471211918288486,-1.0800351160358914
1.0,0.0,-0.326669094836997,-1.6989675849502117
1.0,0.0,-0.7653657447261918,0.19707139403095164
1.0,1.0,1.4127431538824957,0.7519135698516309
1.0,1.0,1.9477433143173928,2.2322756753599897
1.0,1.0,0.32419953553403863,0.2380888900241552
1.0,1.0,0.04148883533051921,1.450377599349117
1.0,1.0,0.3389171933050128,0.5414055827774303
1.0,1.0,1.437124743236443,2.2173412865939413
1.0,1.0,0.0885264533726699,0.11971532750383594
0.0,0.0,-0.9801127969049903,-1.1431827373335197
1.0,1.0,0.5529798722971978,-0.025509837571844194
1.0,1.0,0.409808386662728,-0.13611242026238182
0.0,0.0,-1.0126020235412765,-1.5971818583822501
1.0,1.0,0.07520048310351446,0.12623759238976956
1.0,0.0,-0.1293901091772617,-0.11500007821879225
1.0,0.0,-0.37421118471656295,-0.2632767008791089
0.0,0.0,-1.7817241351225785,-1.1891762407998063
1.0,1.0,0.16652159399947405,0.8738530864076453
1.0,1.0,0.699820673496774,1.1023010568194302
1.0,1.0,1.5049227042931932,0.28613401486782364
1.0,0.0,-0.4412678504850965,0.23375353825473444
1.0,0.0,-0.19001433368273793,-0.5330291348195859
0.0,0.0,-1.9325925985328862,-1.4592291742362864
1.0,0.0,-0.9674278760891429,-0.6373850621849649
1.0,0.0,-1.8571628250315224,-1.8874353397253685
1.0,0.0,-0.20498441117038343,-0.8263919609952437
1.0,1.0,0.5495565107873639,0.41011481500540975
1.0,1.0,0.23567542611043452,1.1081449745148069
0.0,0.0,-0.5898332930055044,-1.097058161135821
1.0,0.0,0.37291520535253725,-0.9937406388871526
1.0,1.0,0.1586970564955089,-0.012730128998741182
1.0,1.0,0.8066516392419623,1.2267922468329193
1.0,1.0,0.5801753615362855,0.5150159419417792
1.0,1.0,0.009917524091311823,0.05694961716625836
1.0,1.0,0.5566625135233277,0.2549423217513096
1.0,1.0,-0.08482558849900415,0.4929730189430686
1.0,1.0,0.30807934462074354,0.34641106922289194
0.0,0.0,-1.455474468033878,-0.5463015556572822
1.0,0.0,-0.6691758223601161,-0.3830733911526923
1.0,1.0,1.1058358050016714,2.040578192455004
1.0,0.0,0.17009885028600613,-0.5497240316105798
1.0,1.0,0.26858601797123416,0.25738116273118683
1.0,0.0,-0.29736786879209265,-0.24706796756868935
1.0,0.0,-0.044310225394887034,0.04480643708039408
1.0,0.0,-0.9185675411236954,-0.5954498298064976
1.0,1.0,0.9027182494888636,0.6535516875524177
1.0,0.0,-0.7846110189791553,-1.1089277976854384
1.0,1.0,0.5403322411744539,0.8844296959261142
1.0,1.0,1.6901699829645476,0.5112842729089431
0.0,0.0,-1.6727274398887817,-1.3142511716607541
1.0,0.0,-0.26043437047222123,-0.1183959112131291
1.0,0.0,-0.48739100064042595,-0.21738428528063547
1.0,1.0,1.3165363021563028,0.6479475106339322
1.0,1.0,-0.019926352360888015,0.2250671405129474
1.0,1.0,0.6595208870219761,1.0667051454797556
1.0,1.0,1.0451615995936214,1.564960032225679
1.0,1.0,1.1468258798212825,1.143074726445601
1.0,1.0,0.33120573989115903,0.564121062524437
1.0,1.0,0.6132699729324128,0.8851271305314914
1.0,1.0,0.3316571947270387,0.1526934246476882
1.0,1.0,0.23479113305196428,0.9607251678630259
1.0,0.0,-0.2915751712723416,-0.4197157647173878
1.0,1.0,0.2607431168181546,1.3732304252069079
1.0,0.0,-0.8898189654516016,-1.410799889963229
1.0,0.0,-0.6882124877995732,-0.3570929629644593
1.0,0.0,0.44556045823344853,-0.44169941540014956
1.0,1.0,0.8427596120062575,0.4506399776757328
1.0,1.0,0.5562056090812448,-0.07970970580232926
1.0,1.0,2.058709138476817,2.617922673982154
1.0,1.0,1.6059456178594596,1.9290071469899486
0.0,0.0,-0.677003621922,-1.0460693519689286
1.0,1.0,1.5451772973467843,2.1815200833905415
1.0,1.0,0.6601238352307661,0.6026096691494865
1.0,0.0,-0.21615211401942386,-0.6838971954537567
1.0,0.0,-0.5710387528411267,-1.3830222752425456
1.0,1.0,1.2934928815536901,0.38973443467014895
1.0,1.0,1.3749839994336686,0.5672883487220967
1.0,0.0,-0.46178733722732407,-0.18810640505688592
0.0,0.0,-0.6337094415604857,-0.9368738244571323
1.0,1.0,0.14302353230699807,0.4866392674529295
1.0,1.0,1.470025397327682,0.855433556545135
1.0,1.0,0.8489649708754188,0.4309896451407516
1.0,0.0,-0.9723681096941269,-1.3740905634272842
1.0,1.0,0.39984069952782514,1.008200472799072
1.0,0.0,-1.0342222007195991,-0.5121678276076272
1.0,0.0,-0.4677527303476285,-0.7532074586939518
1.0,0.0,-1.3198978102483592,-0.43219392073147234
1.0,1.0,2.348216829174343,2.6238062280768806
1.0,1.0,0.49503645365667714,0.9675043352615661
1.0,0.0,-0.3941163755950435,-0.10826792437464575
0.0,0.0,-0.23965908074802686,0.12148246066227106
1.0,1.0,-0.3081350477869683,0.8101363444465952
1.0,0.0,-0.2230311862013928,-0.9186839128214123
1.0,1.0,0.3119587232077073,-0.045871648940863506
1.0,1.0,1.0018473594156,0.8997191608665521
1.0,1.0,0.2426392857254911,-0.3826513737625625
1.0,0.0,-0.9770663059579481,-0.3035772192138511
1.0,1.0,0.7008490286949024,0.26593532447438994
1.0,1.0,1.3036558186052547,1.2323196169739485
