Y,X,Z1,Z2,Z3,Z4
0.0,5.911001827481268,1.0,4.0,0.48123259164948884,-0.4040942733392857
0.0,3.901105943594059,1.0,5.0,-0.6032730219118435,-0.6835111271234208
1.0,0.16372099329475043,0.0,7.0,-0.3259194365254259,0.5608166606117875
0.0,7.314111226838663,1.0,4.0,0.43904371634900974,-0.8563028746633555
0.0,1.169694757298378,0.0,4.0,-0.1503041310974218,0.39823900540612356
1.0,0.6841121804704267,0.0,8.0,-0.6417202325667924,0.06984198289343854
0.0,0.4573321242906818,0.0,6.0,-1.4730226794820738,-0.8330046875654075
0.0,2.4466801654539365,1.0,2.0,0.8571698628185975,0.4452723441668049
0.0,7.597212165601353,1.0,1.0,0.13782608899024892,-1.2255386917394109
0.0,1.3095200593569511,0.0,2.0,-1.039270038494145,-0.7187666918027484
1.0,4.085790152707807,1.0,8.0,0.4972626730480236,1.0263081451908258
0.0,-1.3875693209830315,0.0,4.0,-1.2234511972950406,-0.19357787857177106
0.0,5.2854360830481815,1.0,3.0,0.31939190470413514,-0.12467948888429274
0.0,6.604273874409546,1.0,6.0,0.8553680556585868,0.8121040999814899
0.0,6.955185587096838,1.0,8.0,-0.5087101992287708,-0.6909018124064111
0.0,-2.3601107859559165,0.0,1.0,-1.8771306361994207,-1.1562743550391534
0.0,8.33257383561839,1.0,2.0,2.0972803858553295,-0.21985175001294763
0.0,2.392299606373193,1.0,2.0,-0.49806464433129277,-0.6672066006768531
0.0,0.07785329387166665,0.0,1.0,-0.2710753533932136,-0.1059533012462808
0.0,3.436971524487012,1.0,6.0,-0.5850335344651565,-0.28246655036109175
0.0,1.4404934085292347,0.0,3.0,-1.0416584712068486,-0.9568337053863406
0.0,-3.0998541504895196,0.0,3.0,-1.940722778655286,-0.5917460672375243
1.0,-2.339079524077476,0.0,1.0,-0.6398045293827422,-0.0461601651217207
0.0,5.406484575998659,1.0,6.0,2.6672241258019818,2.1393853899847386
0.0,2.913305574549188,0.0,2.0,-0.00962919298070199,-0.12661288137268803
0.0,0.764946153150335,0.0,5.0,-0.4859175855788398,0.38876294643226295
0.0,3.3084255682792802,0.0,4.0,-1.2597005495023474,-1.1190030883194546
0.0,0.4722914192424603,0.0,2.0,0.37415035368661476,0.7300368475241622
1.0,2.0784178542254015,0.0,10.0,-0.558672816095482,0.2718574296244378
0.0,7.430821718226267,1.0,10.0,0.1490697707501503,0.44657617217137413
1.0,0.6950868142076405,0.0,6.0,-1.5810910770576176,-0.8238093489140869
1.0,-0.02305927051943893,0.0,9.0,0.7530409359194138,2.334341282856011
1.0,-0.07904756556357956,0.0,7.0,-0.11575859516493273,1.0629824669977541
1.0,1.0269927973466246,1.0,6.0,2.0050710482986576,2.347105376088445
0.0,7.467169313661601,1.0,8.0,1.1404326160325629,1.1862878489103137
0.0,7.595691321661415,1.0,3.0,1.3395144538157737,0.13795199524788646
0.0,5.631857438398181,1.0,10.0,0.15061065630599482,0.7165991971294379
1.0,1.372304813461733,0.0,7.0,0.09594163398938489,0.7845813420786203
0.0,0.19104560648803212,0.0,4.0,-0.7052659728676928,-0.04780523490165984
0.0,5.2483203511932635,0.0,7.0,0.4704426927953804,-0.3114237362177899
0.0,5.45232242021237,1.0,2.0,0.21558188308863746,-0.396332472879729
1.0,-3.2712989991483967,0.0,6.0,-0.7537446118200781,0.90098893976301
0.0,-2.0694753315879635,0.0,1.0,-1.7473404233400949,-0.8288258353205914
0.0,2.5561850142773936,0.0,7.0,-0.8052031796950921,-0.3034070275971884
0.0,6.258291026398669,1.0,4.0,-0.5687353037069928,-1.3877220237808499
0.0,0.5436302567726766,0.0,6.0,-1.4887040411842474,-0.5462915292847981
0.0,6.070508818015247,1.0,5.0,0.3765277140833323,-0.47742002266650035
0.0,0.9095069104368753,0.0,1.0,-0.6701500498511297,-1.1285946102954094
0.0,10.137551768431894,1.0,5.0,1.4454514326241172,-0.3548267831777167
0.0,3.6826333786695304,1.0,5.0,0.1731054944023652,0.6717442530528722
1.0,0.4127023627402475,0.0,5.0,-0.22021395416677983,-0.1494032935807661
0.0,5.178730034155759,1.0,4.0,-1.2588156969242206,-1.4777188299392179
0.0,1.3844543943241443,0.0,6.0,-1.087284517596945,-0.7298364824971052
1.0,-3.124383376762307,0.0,6.0,-0.10907169480829808,1.86812073501
1.0,-2.3875725058575434,0.0,6.0,0.13178836614706935,1.4811398935779048
0.0,6.380349730709523,1.0,4.0,0.3115086582995604,-0.7658136653325164
0.0,5.780413313015658,1.0,8.0,0.32793060027364973,0.7231679377785339
0.0,5.502012346004516,1.0,3.0,0.46879427699229737,-0.1875887136824703
0.0,4.360264126574088,1.0,2.0,-0.29705487442051565,-0.8780690505150643
0.0,2.5595592909568006,0.0,10.0,-1.2388459367453284,-0.4641951512746069
0.0,1.414281514254778,0.0,3.0,-0.4876228789622111,-0.29597944215903677
0.0,5.329222661201986,1.0,5.0,0.5245256882614093,0.39494963324852683
0.0,6.789086626116218,1.0,3.0,0.5626065850827999,-0.5587646237548729
0.0,5.168671724915854,0.0,9.0,-0.5230201613959252,-0.38159103273565365
0.0,1.2335632442906537,0.0,4.0,-0.8793301039214383,-0.3003636397161009
0.0,6.8280463500213635,1.0,8.0,0.6040839341541978,0.46585916052387527
0.0,6.280385294489207,1.0,10.0,1.251828006353842,1.5099035024941299
0.0,0.7714973928349895,0.0,1.0,-0.2028524772322139,-0.07424457647069736
0.0,9.5498704833762,1.0,7.0,-0.5650301353938888,-1.8102311559188942
0.0,9.321493159290512,1.0,9.0,1.9962715700008613,1.4093738741726736
0.0,9.590187362540295,1.0,10.0,1.1954154032771906,0.6318734080098616
0.0,7.0197729820751364,1.0,7.0,1.891319837052272,1.0453108758879832
0.0,4.0015964470032035,1.0,4.0,1.1610463433250375,0.7985264707434008
0.0,8.586003370933991,1.0,4.0,2.1001131083062714,0.3376954698602491
0.0,1.0583607243681414,0.0,1.0,-1.1475975882239757,-1.0083382663243825
1.0,-0.2865543763877185,0.0,4.0,0.05762640976139532,0.2943748696335529
0.0,0.12433251161314829,0.0,6.0,-2.6756584219351476,-1.585516796103533
0.0,4.725142579288782,0.0,7.0,-0.7364762754367657,-1.0240094381687062
1.0,1.9698868114983143,0.0,8.0,0.3881146911444357,1.4523684402070618
0.0,0.9217564538490041,0.0,6.0,-0.710963774874282,0.041896970730679196
0.0,0.7264954436182727,0.0,3.0,-0.0315231522296005,-0.2214247636303249
0.0,4.819346043525739,1.0,6.0,0.0018155872939239425,-0.2577514140973634
0.0,1.7812521680930717,0.0,5.0,0.5865123327660742,0.43209643610244197
1.0,-0.43131196788181236,0.0,5.0,-0.6327625647733081,0.16502676907624927
0.0,9.317926667301712,1.0,7.0,0.9547340475740397,-0.3788753640011737
0.0,0.006606433045891258,0.0,2.0,0.3078994433819745,0.2505501236263251
0.0,5.216648361502394,1.0,6.0,0.636973987659501,1.054978530709466
0.0,6.358080642143554,1.0,3.0,-1.0254454861810025,-2.419899490879667
0.0,4.5812185464283015,1.0,2.0,-0.4804829830291052,-0.5588546905510458
0.0,9.410036861519385,1.0,4.0,0.16322742874246354,-1.2450638479508847
0.0,0.08660878541345607,0.0,4.0,-1.1743738203462075,-0.23714256558768113
0.0,-1.1240452569435688,0.0,4.0,-1.7107126185746946,-0.900619735425755
1.0,1.7649322617384469,0.0,2.0,-0.7686753012931467,-0.9095024288136617
0.0,5.536965139086364,1.0,7.0,2.5104156115458762,2.072303520666882
0.0,6.219736062853262,1.0,9.0,0.38095026191002185,0.7780072526368508
0.0,1.2270336090859164,0.0,4.0,-0.6730177743446253,-0.44002390455202034
1.0,5.154478088846715,1.0,7.0,1.5051845778922137,1.4839184767477467
1.0,0.14881328234557922,0.0,3.0,-0.9347973625035789,-0.8923167388375285
0.0,3.8423203917808886,1.0,1.0,-0.11184732403261889,-1.3851228275025873
0.0,1.915970279788644,0.0,3.0,1.4665264127630988,0.9816893671549656
0.0,5.811608528129421,1.0,3.0,-0.7443905482036326,-1.1439939923758038
0.0,0.380020623431683,0.0,3.0,-1.0906230154484615,-0.8515743660839573
0.0,6.120393632852881,1.0,4.0,1.2975623123575755,0.534321482368266
0.0,5.885146902032435,1.0,7.0,-0.3527226286301554,-0.26258680987814953
0.0,7.54660100732777,1.0,3.0,-1.6370851859211077,-2.3840625623249427
1.0,0.9742276213586043,0.0,4.0,1.5147775511541752,2.298369895683187
0.0,1.9734842656871132,0.0,7.0,-0.2565870417330882,-0.07186013156752202
0.0,0.27968928115416314,0.0,6.0,0.1856024342760839,0.44484915007889403
0.0,1.369584863221673,0.0,6.0,0.09067914043710892,1.4206889390632524
0.0,4.466766524420443,0.0,0.0,-0.9585822110632697,-1.691173848650266
1.0,1.6524305136152797,0.0,8.0,0.1838768951524899,1.0292179227571576
1.0,-1.518333767010963,0.0,4.0,-0.09208392407711989,0.6571979163992605
0.0,7.702636572160553,1.0,4.0,2.2661340411418376,1.3529973617196331
0.0,4.801384002601183,1.0,10.0,-0.6802816544270095,0.016595782701726094
1.0,0.5645237489209938,0.0,3.0,-0.9100052430981208,-0.6358402004406556
0.0,7.299282999230106,1.0,9.0,1.0370431820343664,1.0687684633260408
0.0,0.7907093233266148,0.0,2.0,-1.2630380203460652,-1.0818162124971704
0.0,8.074932001714199,1.0,6.0,0.23192044887071406,-1.1883285220390007
0.0,3.949510277574775,0.0,2.0,0.07788069702503127,-1.013536707193885
0.0,4.134902443508355,0.0,2.0,0.7457357570661585,-0.07884741454951086
0.0,7.849498688445118,1.0,5.0,1.5369712698578821,0.5905557811778487
0.0,2.0092426140166686,0.0,4.0,0.19563842916654003,0.2798964159471425
0.0,6.269131064422776,1.0,11.0,-0.4734927924486206,0.24793783756907542
0.0,8.916796956648717,1.0,0.0,0.7381636071833351,-1.6880077076386582
0.0,2.357286356816424,0.0,5.0,1.0003581562544004,1.1074859623886164
1.0,-0.9213535810587485,0.0,4.0,-0.8712133327739298,-1.0226218391468802
0.0,1.2030615198221757,0.0,6.0,-0.13135581192075527,0.31774028352424827
0.0,7.114999347036916,1.0,5.0,2.171849484347478,1.554817338193721
1.0,4.361021648818685,1.0,11.0,-0.766484576912228,0.14971005110916258
0.0,3.209725455436239,0.0,6.0,-0.22646667271017124,-0.451784288427955
0.0,5.177879617763039,1.0,6.0,1.8340398578516452,1.4275956680056927
0.0,6.930415896921773,1.0,5.0,0.6784294418499545,0.2027461071190785
0.0,7.709657962295425,1.0,2.0,0.4570388620960257,-0.9300260341555925
0.0,8.411419060402404,1.0,5.0,0.05185617678926835,-0.9768119774038378
1.0,-2.6825108716867074,0.0,7.0,-1.9000699018918168,-0.4146375986488775
0.0,7.815164332689735,1.0,4.0,2.426060869150067,1.1008560771649445
1.0,4.838493686278563,1.0,8.0,0.15314907902963115,0.4469475143534413
0.0,1.9862865367315317,0.0,4.0,-1.0964225178476241,-1.1853752656243188
1.0,-0.13054100050361006,0.0,5.0,-0.6754168051843916,-0.0039123195891736465
1.0,4.291483226375621,1.0,8.0,-0.4143477570668488,0.03978974354793932
0.0,6.601757783023893,1.0,5.0,-0.45777165963228367,-0.8751426597380307
0.0,7.190323380436281,1.0,5.0,1.901714456892487,0.3673228789644505
0.0,4.778618132565325,0.0,11.0,-0.9286905689824515,-0.09579835716074175
0.0,5.71657942331096,1.0,3.0,-0.8098737427513876,-1.3874531755128874
0.0,5.324962036227276,1.0,4.0,0.6786250979729608,0.22286045401046506
0.0,0.061949023867123754,0.0,7.0,-1.5633812319745262,-0.11508619113925854
0.0,2.8545990825000027,1.0,2.0,-1.2970294027799198,-1.7325073453360658
0.0,1.6578509463784825,0.0,5.0,-0.7593768816829582,-0.700227498859457
1.0,0.16307323830060394,0.0,3.0,-0.17614173167708738,0.22914204475919336
0.0,-2.227415715157357,0.0,3.0,-2.080170981678516,-0.3825122864820045
0.0,2.3798467245882593,0.0,3.0,0.4634950851721994,0.15471398326726032
0.0,5.741424896470223,1.0,9.0,0.7484495376013521,1.1513261291729933
0.0,0.197982633614445,0.0,5.0,-0.5227403189810582,0.04807247116875086
0.0,2.815783432248835,0.0,6.0,-0.8226605678961031,-0.5989743556565512
0.0,8.618163434332782,1.0,6.0,0.8942533387217493,0.24727872493564065
0.0,3.3229538457085486,0.0,4.0,-1.3049082333840447,-1.4140506180621895
1.0,3.560899924623516,1.0,7.0,0.9778718238075689,1.5970865196737705
0.0,1.6014464142629294,0.0,1.0,-0.84836386563974,-0.9903490546388933
1.0,3.5712176488348626,0.0,6.0,0.7671934113080648,0.7692931798988479
1.0,-2.398430894786457,0.0,2.0,-0.9236999330751405,0.3779729224194371
0.0,6.392784650562572,1.0,4.0,-1.936068065659555,-2.3630118288936095
0.0,7.223867334487905,1.0,2.0,0.5905618838133642,-0.4492346597367821
0.0,4.9288183839155355,1.0,6.0,2.6422704661699137,2.6236114725731072
0.0,5.37383297709076,1.0,1.0,1.2930416744065263,0.5490570358688628
0.0,11.613884190762844,1.0,4.0,2.5872903183396287,-0.07836938563458447
0.0,3.600401649006453,1.0,6.0,0.07679764105904616,0.2356396259517024
0.0,2.0388412638646702,0.0,10.0,0.24342182364722387,1.140643483791005
0.0,6.561724832043933,1.0,8.0,0.27794324289142447,0.06527558163025247
0.0,5.701190966123336,1.0,3.0,1.1037911584813989,-0.18379949328571055
1.0,1.14925738217029,0.0,6.0,0.2119920859356258,1.1156838116844359
1.0,3.344063771223923,1.0,9.0,1.15629985440509,1.2858367897963165
0.0,7.650527422852127,1.0,6.0,-0.24685639431321638,-0.22542655543515153
0.0,1.6828080629666882,0.0,5.0,-0.3983979283196515,0.37462576195689207
0.0,10.025326498589278,1.0,11.0,3.1089212904436216,2.1801428828564244
0.0,0.951233759548513,0.0,1.0,0.9018716941387608,0.7546025611438476
0.0,2.4076387552215985,0.0,2.0,-0.02132742189026744,-0.38954971576837266
0.0,8.366159505156771,1.0,6.0,2.678585431891065,1.360145467509161
0.0,6.519070035245063,1.0,6.0,-0.1845118091004952,-0.6266621049865375
0.0,6.1603692613269185,1.0,2.0,0.48604305654136165,-0.6154133564681648
0.0,2.5515191501720005,1.0,5.0,0.14772563925294363,0.7657950167852882
0.0,6.315262960267161,1.0,2.0,0.6603257721529874,-0.3842748601091865
0.0,1.4973382225865268,0.0,6.0,-0.5645330988538214,-0.5014884391673284
0.0,2.4233939444459036,0.0,10.0,-1.8988763977723677,-1.0268178045431195
1.0,0.9303599205754745,0.0,4.0,-0.3561214787450582,0.05490779660227613
0.0,2.427723215249817,0.0,3.0,-0.21161849729200216,-0.47790969525663624
0.0,6.885805392631828,1.0,6.0,-0.13088637646160098,-0.8314317591509282
0.0,7.320261650651431,1.0,7.0,-0.6999494310249835,-0.9274173892523366
0.0,-1.318363864262602,0.0,1.0,-1.426531783867649,-0.9382946807406322
0.0,4.5588485709558775,0.0,7.0,-0.9916295217444736,-1.268803743122036
1.0,-4.012133196508502,0.0,4.0,-2.038209424453311,0.3982674856913717
0.0,4.538741087972038,1.0,6.0,0.8555109451309963,0.9828052024668797
0.0,8.17020456553184,1.0,4.0,1.1877815988274667,-0.13079883386062982
0.0,2.3661644488531364,0.0,4.0,-1.015878983487502,-1.1700620118768463
0.0,1.8610457002465843,0.0,4.0,-0.2664570152394345,0.19231768253290382
0.0,7.623089376845331,1.0,7.0,1.0235626117423937,0.22995796559851828
0.0,1.5239800489357689,0.0,6.0,-1.272509997875824,-0.35271848842501174
0.0,-0.8004812253697196,0.0,3.0,-2.096095831678727,-1.3637980547711752
0.0,-1.2354442470617024,0.0,2.0,-2.105984214117357,-1.6473227062461286
0.0,7.7841412203104605,1.0,5.0,0.8380394722652045,-0.030216544313575663
0.0,5.905976650891664,1.0,8.0,0.9532627750926992,0.8830479468769261
1.0,1.5587108433095702,0.0,7.0,0.2587624971835762,1.112692515780107
0.0,4.725258473979119,1.0,6.0,-0.06550856551973049,-0.8837295184873484
0.0,7.192417782208107,1.0,6.0,0.5386924304795079,-0.19037840962487904
0.0,7.12824781967214,1.0,11.0,2.811401452892344,2.782117080082471
1.0,-0.19085283736689074,0.0,6.0,0.6339073420250502,1.3431053923035876
1.0,0.9332336247219543,0.0,6.0,0.5269028146615893,1.031411272474338
0.0,11.717958228107161,1.0,11.0,2.4941668702631334,0.8969464127965299
0.0,4.687327623361258,0.0,8.0,0.5515541350981567,0.3064496623608769
0.0,-0.040216779957539917,0.0,5.0,-2.021333476309282,-1.6303700367517542
0.0,0.7741667126018166,0.0,3.0,-0.4560422387321008,-0.10867321617946842
0.0,8.97990614895071,1.0,4.0,-0.16987661771337684,-1.3744404056283503
0.0,1.015191104971107,0.0,2.0,-3.751034430631622,-3.662455299972716
0.0,0.98225647798993,0.0,3.0,0.4280338034080298,0.8702778471543895
0.0,8.725894907697262,1.0,7.0,0.43018854138087975,-0.28025560964694224
0.0,2.6768049820821034,0.0,7.0,1.2543831824514444,1.940944692485469
0.0,5.0745414640873046,1.0,5.0,0.6894889787704215,1.121354721681755
0.0,1.1421810241823271,0.0,4.0,-0.5683131144619347,-0.44877412194802047
0.0,6.136354926325163,1.0,7.0,0.2869300816667682,-0.1646828888286584
0.0,8.410136472396047,1.0,2.0,0.35225064753776075,-1.1899729604860103
0.0,6.136672392562722,1.0,5.0,0.31338323906303023,0.003914514761256303
0.0,1.4999649302723919,0.0,2.0,-2.0055696597778954,-1.9136662033301293
0.0,4.616927910693388,0.0,3.0,-0.3594177116371848,-0.7686328637848965
0.0,0.834436837708177,0.0,5.0,-0.6927116454155153,-0.13373395505207625
0.0,1.2184327385844607,0.0,2.0,-0.3788143507855582,-0.30957307709831683
0.0,6.27907733748621,1.0,6.0,1.6492151471177843,0.8960599507945562
0.0,8.769757391489996,1.0,5.0,0.8816498318972992,0.17017107605928644
0.0,1.2502878287696777,0.0,5.0,-1.6814958506833606,-1.377106767342957
1.0,-1.0076038663096039,0.0,3.0,-1.1173352200893207,-0.38420590737306276
0.0,6.4909610810957865,1.0,5.0,2.2055364909381083,1.4262995002367653
0.0,2.0349577608311598,0.0,4.0,0.9565637196612993,0.7299458465028
0.0,0.8296858996666697,0.0,3.0,0.17736848839310385,0.15766083888833085
0.0,1.4587764911854166,0.0,8.0,-0.4354986223041681,0.237007786337518
0.0,0.41691146902748133,0.0,6.0,-0.24622238339782587,0.15954181757603214
0.0,7.437124062471647,1.0,0.0,-0.6923265133845662,-2.766473840962861
0.0,2.9194979143386837,0.0,1.0,-1.0205869089740498,-1.1774318432710713
0.0,5.40199244571423,1.0,3.0,0.9926194696818657,0.603840368990912
0.0,7.377241514343828,1.0,9.0,0.5499392631967718,0.5661601506580687
0.0,4.810963542477833,1.0,5.0,1.029652196605018,1.318400611584712
0.0,6.187577199875793,1.0,6.0,0.8228930053235779,1.0384121268191107
1.0,-2.6585546463775347,0.0,2.0,-0.507535949968668,0.12150808167589551
1.0,-5.565454382130191,0.0,4.0,-2.5013077776920136,-0.38945068874412986
0.0,4.303904756768625,1.0,4.0,0.6463747002298913,0.2771652276754546
0.0,5.610720570390231,1.0,4.0,0.5087256061800052,-0.18475784944660437
0.0,1.8849793775025399,0.0,6.0,0.4356480204156685,0.7071317643864056
0.0,8.367917011537338,1.0,11.0,-0.236548040117312,-0.674846228231772
0.0,1.9520459856223045,0.0,3.0,-1.7440115284809097,-1.8215905526443268
0.0,8.036338836667774,1.0,8.0,2.5579524931181274,1.890938011143941
0.0,7.571906153544596,1.0,1.0,-0.6958095549445786,-2.627389871185527
0.0,6.016391835144974,1.0,3.0,0.5612226767336062,-1.0027575273105749
1.0,-2.414756131291541,0.0,5.0,-1.4432471922092647,-0.13595138357165032
0.0,8.904133573255745,1.0,5.0,1.6776814942886027,0.026557418765829854
0.0,2.868300393639825,0.0,3.0,-0.8036477872461584,-1.3421077307286733
1.0,1.290020481249641,0.0,5.0,2.0057876937306824,2.0325583802106233
1.0,-0.40538831102890777,0.0,4.0,-1.2941498149389812,-0.6559558667614853
1.0,-1.6685271742639365,0.0,3.0,-0.260639678273322,0.41854025031946135
0.0,6.278270519387215,1.0,1.0,1.0894916909362622,-0.21187159937558725
0.0,5.882295285735308,1.0,3.0,0.3307438214395889,-0.8210517165930521
1.0,3.4968361669978902,1.0,10.0,0.3176767128942202,1.2024297717714354
1.0,3.007950691500609,1.0,6.0,1.8316519985309874,2.059440391034405
0.0,4.260619728802388,1.0,5.0,1.075009461149491,1.1036359863587668
1.0,1.9867513705737,0.0,11.0,0.8875953171533837,1.769862270311351
0.0,1.507150433948358,0.0,2.0,-1.1427307738652597,-1.009519496289569
1.0,2.1613333016913967,0.0,8.0,-0.07914864839280533,0.669023673274362
0.0,4.362321460966741,1.0,4.0,1.1009922590491403,0.9569344826656789
1.0,-1.9164727247529483,0.0,6.0,0.43017347891598445,1.8031692213857042
0.0,3.2301138260271633,0.0,7.0,-0.1554363717579682,0.061365788005078484
0.0,2.7345610326653924,0.0,7.0,0.75907553702545,1.2444554892531983
1.0,-4.276576362386002,0.0,9.0,-0.9540774183991096,2.0190108397967674
0.0,9.554624122669207,1.0,9.0,0.42356674583725784,-0.06007400989683444
0.0,2.9424304766680818,1.0,6.0,0.7297667808404723,1.5688357279760503
0.0,7.8134604019986345,1.0,4.0,-0.41597315506282845,-1.3825908832063618
1.0,-1.3234229355625604,0.0,5.0,-1.9838181938245079,-0.6648220767916617
1.0,1.8826518583297456,0.0,6.0,0.19758012831838448,0.7952509932941282
0.0,4.781129585633003,1.0,7.0,1.8901052583369684,1.8641349855695755
0.0,3.4632704682011126,0.0,12.0,-0.740494917962713,-0.0477178617673486
0.0,-0.4976791591114745,0.0,3.0,-1.2409069240062078,-0.45855935314158974
0.0,6.073836817111132,1.0,1.0,1.7223514176142334,0.6451056390963167
0.0,0.14825654974765567,0.0,2.0,-1.033833859335167,-0.5807154349366365
0.0,1.1779505264611507,0.0,5.0,-0.5937980622094782,0.21368272639638125
1.0,-1.5753995752907104,0.0,7.0,-1.2110358163143708,0.005773651510728494
0.0,1.038014034225439,0.0,3.0,2.569722421633687,2.398900227688442
1.0,-1.4873816714219539,0.0,4.0,-0.9749970502879631,0.2639877205441059
0.0,0.7896116468552303,0.0,5.0,-1.1100261865174545,-0.7813512794036849
0.0,5.278095577933179,0.0,7.0,-1.2951526343126947,-0.7619284131939673
0.0,1.6152716082500387,0.0,1.0,-0.4523166406409414,-0.6521673036675756
1.0,-0.8944613590995462,0.0,4.0,-0.8353476352521433,0.10336253480431974
0.0,8.096034409284155,1.0,4.0,0.9590949828998498,-0.5780729112228213
1.0,-1.6818184558274556,0.0,6.0,-0.7571739816033481,0.6433780759414556
0.0,2.5864257159305324,0.0,6.0,-1.1388854909108321,-0.9909805091159503
0.0,5.474378865488244,1.0,3.0,0.2622376852114895,-0.3585612924108394
1.0,0.2070676686613539,0.0,7.0,1.5666519138732635,2.5120629760883078
0.0,0.6021460936668729,0.0,2.0,-1.0677892613608175,-1.0262220414230756
0.0,11.101419104871152,1.0,4.0,1.817793922574313,-0.10125092063787197
0.0,1.5796154672236233,0.0,3.0,-0.4922073937197136,-0.057244228577243345
0.0,6.004613585059287,1.0,4.0,0.6414819824505692,0.057288780742432745
0.0,4.865727513425224,1.0,6.0,-0.20314862758579608,-0.6054777078064499
0.0,5.682021396228728,0.0,10.0,-1.094224554433325,-1.1420639676298865
0.0,1.4814192362993872,0.0,1.0,-0.7135216648353684,-0.5225672630648223
0.0,7.340878249936102,1.0,0.0,1.3256952431718831,0.001996193847308547
